C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/200  coverage=0.0529  prec@K=0.1706  accepted=73  loss=0.7136  (0.7s)
Round    2/200  coverage=0.0546  prec@K=0.1059  accepted=43  loss=0.7185  (0.0s)
Round    3/200  coverage=0.0568  prec@K=0.1093  accepted=54  loss=0.7194  (0.0s)
Round    4/200  coverage=0.0587  prec@K=0.1021  accepted=48  loss=0.7201  (0.0s)
Round    5/200  coverage=0.0606  prec@K=0.0948  accepted=47  loss=0.7198  (0.0s)
Round    6/200  coverage=0.0630  prec@K=0.1180  accepted=59  loss=0.7186  (0.0s)
Round    7/200  coverage=0.0659  prec@K=0.1410  accepted=74  loss=0.7170  (0.1s)
Round    8/200  coverage=0.0690  prec@K=0.1338  accepted=76  loss=0.7153  (0.1s)
Round    9/200  coverage=0.0722  prec@K=0.1346  accepted=79  loss=0.7137  (0.1s)
Round   10/200  coverage=0.0756  prec@K=0.1374  accepted=86  loss=0.7121  (0.1s)
Round   11/200  coverage=0.0789  prec@K=0.1352  accepted=83  loss=0.7105  (0.1s)
Round   12/200  coverage=0.0816  prec@K=0.0971  accepted=66  loss=0.7092  (0.1s)
Round   13/200  coverage=0.0849  prec@K=0.1208  accepted=83  loss=0.7078  (0.1s)
Round   14/200  coverage=0.0891  prec@K=0.1465  accepted=103  loss=0.7062  (0.1s)
Round   15/200  coverage=0.0933  prec@K=0.1460  accepted=106  loss=0.7047  (0.1s)
Round   16/200  coverage=0.0982  prec@K=0.1644  accepted=121  loss=0.7031  (0.1s)
Round   17/200  coverage=0.1018  prec@K=0.1199  accepted=92  loss=0.7016  (0.3s)
Round   18/200  coverage=0.1044  prec@K=0.0842  accepted=63  loss=0.7003  (0.2s)
Round   19/200  coverage=0.1063  prec@K=0.0659  accepted=49  loss=0.6990  (0.2s)
Round   20/200  coverage=0.1086  prec@K=0.0728  accepted=57  loss=0.6977  (0.2s)
Round   21/200  coverage=0.1104  prec@K=0.0549  accepted=44  loss=0.6968  (0.2s)
Round   22/200  coverage=0.1132  prec@K=0.0913  accepted=70  loss=0.6959  (0.2s)
Round   23/200  coverage=0.1153  prec@K=0.0709  accepted=53  loss=0.6951  (0.3s)
Round   24/200  coverage=0.1183  prec@K=0.0921  accepted=73  loss=0.6943  (0.2s)
Round   25/200  coverage=0.1208  prec@K=0.0786  accepted=63  loss=0.6935  (0.2s)
Round   26/200  coverage=0.1227  prec@K=0.0619  accepted=49  loss=0.6930  (0.2s)
